PersonID,Age,OccupationStatus,OccupationStatus_OS,Employed,Unemployed,Homemaker,Student,Retired,Disabled,OtherOcc,MultiOcc,ActiveDutyArmedForces,ReceivedCareVA,MaritalStatus,Education,BornInUSA,YearCameToUSA,SpeakEnglish,NotHisp,Mexican,PuertoRican,Cuban,OthHisp,Hisp_Cat,White,Black,AmerInd,AsInd,Chinese,Filipino,Japanese,Korean,Vietnamese,OthAsian,Hawaiian,Guamanian,Samoan,OthPacIsl,Race_Cat2,SexualOrientation,SexualOrientation_OS,TotalHousehold,R_HHAdults,HHAdults_Num,SelfGender,SelfAge,SelfMOB,HHAdultGender2,HHAdultAge2,HHAdultMOB2,HHAdultGender3,HHAdultAge3,HHAdultMOB3,HHAdultGender4,HHAdultAge4,HHAdultMOB4,HHAdultGender5,HHAdultAge5,HHAdultMOB5,ChildrenInHH,RentOrOwn,CellPhone,PhoneInHome,IncomeRanges,MailSurveyTime_Min,MailSurveyTime_Hrs,TypeOfAddressA,TypeOfAddressB,TypeOfAddressC,TypeOfAddressD
60011501-01,31,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,2,2,2,1,2,2,2,2,2,2,2,2,2,2,31,1,-1,1,1,1,1,31,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,2,6,20,-1,1,2,2,2
60011503-02,56,1,-1,1,2,2,2,2,2,2,1,3,3,1,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,1,56,-9,2,57,-9,1,24,-9,-1,-1,-1,-1,-1,-1,0,1,1,1,7,20,-1,1,2,2,2
60011504-01,69,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,70,1,2,69,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,1,2,2,2
60011508-02,52,6,-1,2,2,2,2,2,1,2,1,5,-2,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,52,2,1,48,10,1,26,8,-1,-1,-1,-1,-1,-1,0,1,1,1,2,35,-1,1,2,2,2
60011511-01,62,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,2,2,2,62,4,1,63,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,4,-1,1,1,2,2,2
60011512-01,62,1,-1,1,2,2,2,2,2,2,1,5,-1,6,7,2,1968,1,1,2,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,1,1,1,-9,62,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,45,-1,1,2,2,2
60011514-01,55,1,-1,1,2,2,2,2,2,2,1,5,-2,1,5,1,-1,1,1,2,2,2,2,10,1,2,1,2,2,2,2,2,2,2,2,2,2,2,16,3,-1,2,2,2,1,55,8,2,53,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,30,-1,2,1,2,2
60011518-01,42,1,-1,1,2,2,2,2,2,2,1,3,3,1,7,1,-1,1,1,1,2,2,2,25,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,1,42,4,2,41,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,8,22,-1,1,2,2,2
60011528-01,48,1,-1,1,2,2,2,2,2,2,1,5,-1,6,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,48,9,1,50,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-9,10,-1,1,2,1,2
60011529-01,77,5,-1,2,2,2,2,1,2,2,1,3,3,1,3,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,77,12,2,84,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,10,-1,1,2,2,2
60011530-01,32,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,32,4,2,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,7,30,-1,1,2,2,2
60011531-01,51,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-2,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,51,6,1,55,12,1,21,10,-1,-1,-1,-1,-1,-1,0,1,1,2,4,30,-1,1,2,1,2
60011534-01,39,1,-1,1,2,2,2,2,2,2,1,3,1,3,5,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-2,4,2,2,1,39,10,2,41,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,8,25,-1,1,2,2,2
60011535-02,78,5,-1,2,2,2,2,1,2,2,1,5,-1,4,2,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,78,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,1,2,2,2
60011536-01,43,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,43,12,1,45,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,4,35,-1,1,2,2,2
60011541-03,40,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,2,40,5,1,44,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,8,15,-1,-9,-9,-9,-9
60011542-01,28,3,-1,2,2,1,2,2,2,2,1,5,-2,1,5,1,-1,1,1,2,2,2,2,10,2,2,2,2,2,2,2,2,2,1,2,2,2,2,37,1,-1,5,3,3,2,28,5,1,30,6,1,25,4,-1,-1,-1,-1,-1,-1,2,2,1,2,3,15,-1,1,2,2,2
60011544-03,65,1,-1,1,2,2,2,2,2,2,1,5,-1,3,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,65,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,7,10,-1,1,2,2,2
60011545-01,73,3,-1,2,2,1,2,2,2,2,1,5,-1,4,3,1,-1,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,73,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,25,-1,2,2,2,1
60011549-01,66,5,-1,2,2,2,2,1,2,2,1,5,-1,6,3,2,1966,2,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,66,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,-1,2,1,2,2,2
60011552-01,18,1,-1,1,2,2,2,2,2,2,1,5,-1,6,-9,1,-2,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,3,2,2,2,18,6,2,56,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,30,1,1,2,2,2
60011554-01,44,1,-1,1,2,2,2,2,2,2,1,5,-1,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,1,1,2,44,9,1,-4,2,2,-4,8,-1,-1,-1,-1,-1,-1,2,2,1,2,4,15,0,1,2,2,2
60011560-02,43,1,-1,1,2,2,2,2,2,2,1,5,-1,2,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,1,43,8,2,42,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,1,1,2,2,2
60011564-01,41,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,2,1990,2,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,3,3,2,41,11,1,46,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,7,30,-1,1,2,2,2
60011565-01,52,1,-1,1,2,2,2,2,2,2,1,5,-2,2,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,2,52,7,1,53,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,8,30,1,1,2,2,2
60011568-01,46,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,46,9,2,40,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,30,-1,1,2,2,2
60011570-02,45,3,-2,2,2,1,2,2,2,2,1,5,-1,1,4,2,-9,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,6,4,4,2,45,11,1,47,11,1,23,12,2,19,4,-1,-1,-1,2,1,1,2,-9,45,-1,1,2,2,2
60011572-01,67,5,-1,2,2,2,2,1,2,2,1,5,-2,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,-1,1,1,1,2,67,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,39,-1,1,2,2,2
60011575-02,66,6,-1,2,2,2,2,2,1,2,1,-9,-6,4,3,1,-1,1,2,2,2,2,1,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,1,2,2,2,66,3,1,61,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,-1,1,-9,-9,-9,-9
60011584-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,3,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,67,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,25,-1,1,2,2,2
60011596-03,42,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,2,42,5,1,37,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,7,30,-1,2,2,1,2
60011602-01,74,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,74,1,1,76,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,5,38,-1,2,2,1,2
60011604-01,50,1,-1,1,2,2,2,2,2,2,1,5,-2,3,5,1,-1,1,2,2,2,2,1,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,2,2,2,2,49,3,2,24,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,45,-1,1,2,2,2
60011609-01,64,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,-9,-9,2,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,-1,1,2,2,2
60011611-01,62,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,62,7,1,56,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,3,45,-1,2,2,1,2
60011615-03,48,1,-1,1,2,2,2,2,2,2,1,5,-1,6,7,1,-1,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,1,1,1,1,48,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,20,-1,1,2,1,2
60011617-01,59,1,-2,1,2,2,2,2,2,2,1,3,1,6,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,59,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,1,1,30,-1,1,2,2,2
60011622-01,66,3,-1,2,2,1,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,66,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,15,-1,2,2,1,2
60011626-01,29,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,1,29,2,2,30,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,8,15,-1,1,2,2,2
60011627-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,67,6,1,72,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,2,2,1,2
60011632-03,47,3,-1,2,2,1,2,2,2,2,1,5,-1,1,5,2,1999,3,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,-9,-6,4,2,2,2,47,5,1,56,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,4,33,0,1,2,2,2
60011636-02,53,1,-1,1,2,2,2,2,2,2,1,5,-1,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,-9,-6,1,1,1,2,53,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,18,-1,1,2,2,2
60011639-01,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,-9,-6,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,30,-1,-9,-9,-9,-9
60011646-03,66,5,-1,2,2,2,2,1,2,2,1,3,2,1,4,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,66,8,2,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,30,-1,1,2,2,2
60011659-02,38,2,-1,2,1,2,2,2,2,2,1,5,-1,6,4,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,1,1,1,38,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,20,-1,-9,-9,-9,-9
60011661-02,36,1,-1,1,2,2,2,2,2,2,1,5,-1,2,5,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,36,10,1,32,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,20,0,1,2,2,2
60011665-01,63,-5,-1,2,2,2,2,1,1,2,2,5,-1,3,4,1,-1,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,63,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,40,-1,1,2,2,2
60011666-04,-9,5,-1,2,2,2,2,1,2,2,1,5,-2,4,2,2,1970,3,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,3,60,-1,1,2,2,2
60011667-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,67,3,1,69,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-9,30,-1,1,2,2,2
60011669-01,29,3,-1,2,2,1,2,2,2,2,1,5,-1,1,5,2,1989,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,2,29,2,1,26,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,2,4,20,-1,1,2,2,2
60011687-01,56,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,56,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,8,22,-1,1,2,2,2
60011691-01,60,5,-1,2,2,2,2,1,2,2,1,5,-1,6,7,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,-1,1,2,2,2
60011700-01,70,2,-1,2,1,2,2,2,2,2,1,5,-1,3,2,1,-1,2,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,-9,-6,1,1,1,2,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,3,2,1,-9,45,-1,1,2,2,2
60011703-01,47,1,-1,1,2,2,2,2,2,2,1,5,-1,3,5,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,4,4,2,47,2,2,80,9,1,30,4,2,30,1,-1,-1,-1,1,1,1,1,5,30,-1,1,2,2,2
60011705-02,60,-5,-1,2,2,1,2,2,1,2,2,5,-1,5,3,1,-1,1,2,2,2,2,1,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,1,1,1,2,60,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,-1,1,1,2,2,2
60011712-01,35,1,-1,1,2,2,2,2,2,2,1,5,-2,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,1,35,3,2,33,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,6,15,-1,1,2,2,2
60011715-01,75,5,-1,2,2,2,2,1,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,75,9,1,72,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,20,-1,1,2,2,2
60011723-02,76,5,-1,2,2,2,2,1,2,2,1,3,3,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,76,9,2,75,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-9,30,-1,1,2,2,2
60011737-01,60,1,-1,1,2,2,2,2,2,2,1,4,-1,1,4,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,2,2,1,60,3,2,67,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,5,-1,1,2,2,2
60011751-01,68,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,2,1961,1,2,1,2,2,1,25,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,68,-9,2,68,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,2,6,35,-1,2,2,1,2
60011753-01,56,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,7,7,7,1,56,8,2,56,7,2,25,11,2,22,8,1,90,4,0,1,1,1,6,20,-1,1,2,2,2
60011756-01,81,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,81,3,1,78,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,30,-1,1,2,2,2
60011758-01,87,5,-1,2,2,2,2,1,2,2,1,3,1,4,3,1,-1,1,1,2,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,1,1,1,1,87,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-9,1,-9,30,-1,2,2,1,2
60011763-01,47,6,-1,2,2,2,2,2,1,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,47,2,1,50,12,2,22,3,-1,-1,-1,-1,-1,-1,1,1,1,2,6,25,-1,1,2,2,2
60011769-03,76,5,-1,2,2,2,2,1,2,2,1,-9,-6,4,2,1,-1,1,2,2,2,2,1,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,2,2,2,2,76,9,1,47,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,6,30,-1,1,2,2,2
60011770-03,41,1,-1,1,2,2,2,2,2,2,1,5,-1,3,3,1,-1,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,8,3,3,2,41,1,1,37,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,5,45,-1,1,2,2,2
60011771-01,64,1,-1,1,2,2,2,2,2,2,1,4,-1,1,1,2,1958,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,1,2,2,1,64,4,2,55,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,0,1,2,2,2
60011772-01,35,1,-1,1,2,2,2,2,2,2,1,3,1,3,7,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,1,1,1,35,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,7,35,-1,1,2,2,2
60011776-02,40,1,-1,1,2,2,2,2,2,2,1,5,-1,3,7,1,-1,1,1,2,2,2,2,10,2,2,2,1,2,2,2,2,2,2,2,2,2,2,31,1,-1,1,1,1,1,40,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,5,20,0,1,2,2,2
60011783-01,78,5,-1,2,2,2,2,1,2,2,1,-9,-6,4,5,1,-1,2,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,78,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,2,2,-9,-9,-9,1,2,2,2
60011786-01,76,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,-9,76,7,-9,72,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,5,20,-1,1,2,2,2
60011791-02,83,5,-1,2,2,2,2,1,2,2,1,3,2,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,83,7,2,80,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,45,-1,1,2,2,2
60011793-02,22,4,-1,2,2,2,1,2,2,2,1,5,-2,6,5,2,2004,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,1,1,1,2,22,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,2,15,-1,1,2,2,2
60011795-01,63,1,-1,1,2,2,2,2,2,2,1,5,-1,3,6,1,-1,1,1,2,2,2,2,10,2,2,2,2,2,2,1,2,2,2,2,2,2,2,34,1,-1,-9,2,2,2,63,4,1,28,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,6,-1,1,1,2,2,2
60011798-01,-9,1,-1,1,2,2,2,2,2,2,1,5,-2,3,6,1,-1,1,1,2,2,2,2,10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,-9,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,1,1,8,2,1,1,2,2,2
60011802-02,24,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,1,2,2,2,2,2,2,2,16,1,-1,2,2,2,2,24,11,2,23,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,7,20,-1,1,2,2,2
60011805-02,42,1,-1,1,2,2,2,2,2,2,1,5,-1,3,5,1,-1,1,2,1,2,2,2,21,2,2,1,2,2,2,2,2,2,2,2,2,2,2,14,1,-1,2,1,1,2,42,12,1,-4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,4,5,-1,1,2,2,2
60011808-02,48,1,-1,1,2,2,2,2,2,2,1,5,-1,6,2,1,-1,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,1,1,2,48,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,15,-1,1,2,2,2
60011810-01,86,5,-1,2,2,2,2,1,2,2,1,5,-1,1,3,2,1946,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,-9,-6,3,3,3,1,86,3,2,62,4,2,24,4,-1,-1,-1,-1,-1,-1,-9,1,1,2,4,60,1,-9,-9,-9,-9
60011811-03,47,1,-1,1,2,2,2,2,2,2,1,5,-2,6,5,2,2003,3,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,2,1,1,-9,47,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,-9,-9,-9,1,2,2,2
60011814-01,61,2,-1,2,1,2,2,2,2,2,1,5,-1,5,4,2,1982,1,1,2,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,91,BIBLE BELIEVING CHRISTIAN,1,1,1,2,60,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,45,-1,1,2,2,2
