PersonID,Caregiving_Child,Caregiving_Spouse,Caregiving_Parent,Caregiving_Family,Caregiving_Friend,Caregiving_No,CaregivingWho_Cat,Caregiving_Cancer,Caregiving_Alzheimers,Caregiving_OrthoMusc,Caregiving_MentalHealth,Caregiving_ChronicCond,Caregiving_NeuroDev,Caregiving_AcuteCond,Caregiving_Aging,Caregiving_NotSure,Caregiving_Other,Caregiving_Other_OS,CaregivingCond_Cat,Caregiving_HoursPerWeek
60010595-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010615-02,2,2,2,1,2,2,4,2,2,1,2,1,2,2,1,2,2,-1,10,5
60010616-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010622-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010629-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010630-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010631-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010632-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010633-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010635-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010640-01,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,1,2,-1,9,-9
60010654-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010656-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010669-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010674-02,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,1,2,2,2,-6,2,-1,5,-6
60010681-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010685-02,2,2,2,2,1,2,5,2,1,2,1,2,2,2,2,2,2,-1,10,5
60010692-01,2,2,2,2,2,1,6,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2
60010693-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010694-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010695-01,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,-1,6,1
60010706-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010709-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010711-01,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,-1,10,1
60010717-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010719-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010722-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010729-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010733-01,2,2,1,2,2,2,3,2,1,1,2,1,2,2,1,2,2,-1,10,3
60010751-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010758-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010774-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010783-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010786-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010787-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010794-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010795-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010797-01,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,-1,10,1
60010799-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010808-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60010811-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010817-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010822-01,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,2,-1,2,2
60010839-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010840-01,2,2,1,2,2,2,3,2,2,1,1,1,2,2,2,2,2,-1,10,5
60010851-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010859-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010863-02,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60010868-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010869-01,2,1,1,2,2,2,7,2,2,2,1,2,2,2,1,2,2,-1,10,4
60010874-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010879-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010883-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010887-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010896-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010900-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010903-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010908-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010910-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010911-01,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,3,1
60010913-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2
60010915-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010916-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010917-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010921-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010930-01,2,2,2,2,2,1,6,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2
60010931-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010935-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010937-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010938-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010944-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010960-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2
60010964-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010972-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010974-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010981-01,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,-1,9,1
60010983-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010984-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010986-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60010997-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011012-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011013-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011027-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2
60011054-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011056-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011062-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011065-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60011083-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011087-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011093-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011097-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011098-02,1,1,1,1,2,2,7,2,2,2,2,1,2,2,1,2,2,-1,10,1
60011106-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011110-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011111-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011112-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011115-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011117-01,2,2,2,1,2,2,4,2,1,2,2,1,2,2,1,2,2,-1,10,5
60011129-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011135-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011136-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011139-02,2,2,2,2,1,2,5,2,1,2,2,2,2,2,2,2,2,-1,2,1
60011145-02,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,3,5
60011146-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011147-01,2,2,2,1,2,2,4,2,2,2,1,2,2,2,2,2,2,-1,4,5
60011156-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011158-02,1,2,2,2,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9
60011162-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011165-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011168-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011180-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011181-01,2,2,1,2,2,2,3,2,1,1,2,2,2,2,1,2,2,-1,10,-9
60011183-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011195-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011196-02,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,BIRTH,91,5
60011203-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011206-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011211-02,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,-1,10,5
60011212-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011218-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011221-01,2,2,2,2,2,1,6,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2
60011224-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011226-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011231-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011235-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011240-01,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,-1,9,4
60011244-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011250-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011252-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011253-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011261-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011264-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011270-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011274-01,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,3,1
60011278-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011280-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011289-01,1,1,2,1,2,2,7,2,2,2,2,1,2,1,2,2,2,-1,10,1
60011293-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011295-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011308-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011310-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011315-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011324-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011329-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011330-01,2,2,1,2,2,2,3,1,2,2,2,1,2,1,1,2,2,-1,10,5
60011332-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011336-02,2,2,1,2,2,2,3,1,1,1,1,1,2,1,1,2,2,-1,10,3
60011337-03,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,-1,10,3
60011342-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011364-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011366-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011370-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011373-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011374-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011380-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011382-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011384-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011398-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011400-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011406-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011407-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011411-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011425-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011429-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011443-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011456-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011476-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011477-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011482-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011485-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011489-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011492-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011500-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011501-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011503-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011504-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011508-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011511-01,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,1,ADHD/LD,91,1
60011512-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011514-01,2,2,2,2,1,2,5,2,2,1,2,2,2,2,2,2,2,-1,3,3
60011518-01,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,-1,9,1
60011528-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011529-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011530-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011531-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011534-01,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,-1,5,1
60011535-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011536-01,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,4,5
60011541-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011542-01,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,-1,6,4
60011544-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011545-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011549-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60011552-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011554-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011560-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60011564-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011565-01,2,2,1,2,2,2,3,2,1,2,2,1,2,2,1,2,2,-1,10,2
60011568-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011570-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011572-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011575-02,2,2,2,2,1,2,5,1,2,2,2,1,2,1,2,2,2,-1,10,5
60011584-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011596-03,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,-1,10,2
60011602-01,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,-1,10,2
60011604-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60011609-01,2,2,1,2,2,2,3,1,1,2,2,1,2,1,1,2,2,-1,10,3
60011611-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011615-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011617-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011622-01,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,-1,10,-9
60011626-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011627-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011632-03,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,ASTHMA/ALLERGIES,91,1
60011636-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011639-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011646-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011659-02,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011661-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011665-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011666-04,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011667-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011669-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011687-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011691-01,2,2,1,2,2,2,3,2,1,1,2,1,2,2,1,2,2,-1,10,1
60011700-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60011703-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011705-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011712-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011715-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011723-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011737-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011751-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011753-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011756-01,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,-1,10,1
60011758-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60011763-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011769-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011770-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60011771-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
